Zone,Threshold,,,,,-0.064745,0.064745,,,,
Master Bath,0.005,,,,,-0.064043333,0.064043333,,0.011276944,#N/A,#N/A
Kitchen Den Light,0.01,,,,,-0.0536425,0.0536425,,,,
Dishwasher,0.1,,,,,-0.046132222,0.046132222,,,,
dryer,0.1,,,,,-0.045675278,0.045675278,,,,
guest bathroom,0.01,,,,,-0.045371667,0.045371667,,,,
,,,,,,-0.045162778,0.045162778,,,,
,,,,,,-0.043593611,0.043593611,,,,
,,,,,,-0.040833056,0.040833056,,,,
,,,,,,-0.040697222,0.040697222,,,,
,,,,,,-0.040493056,0.040493056,,,,
,,,,,,-0.039885556,0.039885556,,,,
,,,,,,-0.03933,0.03933,,,,
,,,,,,-0.039131111,0.039131111,,,,
,,,,,,-0.039025278,0.039025278,,,,
,,,,,,-0.038880556,0.038880556,,,,
,,,,,,-0.038875,0.038875,,,,
,,,,,,-0.038290556,0.038290556,,,,
,,,,,,-0.038144722,0.038144722,,,,
,,,,,,-0.037120833,0.037120833,,,,
,,,,,,-0.037060278,0.037060278,,,,
,,,,,,-0.036864722,0.036864722,,,,
,,,,,,-0.036553889,0.036553889,,,,
,,,,,,-0.036151389,0.036151389,,,,
,,,,,,-0.035565556,0.035565556,,,,
,,,,,,-0.034848889,0.034848889,,,,
,,,,,,-0.0345225,0.0345225,,,,
,,,,,,-0.034324167,0.034324167,,,,
,,,,,,-0.034191389,0.034191389,,,,
,,,,,,-0.033999444,0.033999444,,,,
,,,,,,-0.033838889,0.033838889,,,,
,,,,,,-0.033606389,0.033606389,,,,
,,,,,,-0.0332575,0.0332575,,,,
,,,,,,-0.033013611,0.033013611,,,,
,,,,,,-0.032560278,0.032560278,,,,
,,,,,,-0.032293611,0.032293611,,,,
,,,,,,-0.032291667,0.032291667,,,,
,,,,,,-0.031656111,0.031656111,,,,
,,,,,,-0.031529722,0.031529722,,,,
,,,,,,-0.031386389,0.031386389,,,,
,,,,,,-0.030613611,0.030613611,,,,
,,,,,,-0.030547222,0.030547222,,,,
,,,,,,-0.030490278,0.030490278,,,,
,,,,,,-0.030455,0.030455,,,,
,,,,,,-0.030433611,0.030433611,,,,
,,,,,,-0.030372222,0.030372222,,,,
,,,,,,-0.030361944,0.030361944,,,,
,,,,,,-0.030279722,0.030279722,,,,
,,,,,,-0.030247778,0.030247778,,,,
,,,,,,-0.030196667,0.030196667,,,,
,,,,,,-0.030190278,0.030190278,,,,
,,,,,,-0.030126111,0.030126111,,,,
,,,,,,-0.030111944,0.030111944,,,,
,,,,,,-0.0300975,0.0300975,,,,
,,,,,,-0.029987778,0.029987778,,,,
,,,,,,-0.029985,0.029985,,,,
,,,,,,-0.029970556,0.029970556,,,,
,,,,,,-0.029905556,0.029905556,,,,
,,,,,,-0.029806944,0.029806944,,,,
,,,,,,-0.029632778,0.029632778,,,,
,,,,,,-0.029244167,0.029244167,,,,
,,,,,,-0.028668889,0.028668889,,,,
,,,,,,-0.0283825,0.0283825,,,,
,,,,,,-0.027661111,0.027661111,,,,
,,,,,,-0.027613333,0.027613333,,,,
,,,,,,-0.026623889,0.026623889,,,,
,,,,,,-0.0265425,0.0265425,,,,
,,,,,,-0.026237222,0.026237222,,,,
,,,,,,-0.026195278,0.026195278,,,,
,,,,,,-0.026103889,0.026103889,,,,
,,,,,,-0.025939722,0.025939722,,,,
,,,,,,-0.025536111,0.025536111,,,,
,,,,,,-0.025431667,0.025431667,,,,
,,,,,,-0.025208333,0.025208333,,,,
,,,,,,-0.024450278,0.024450278,,,,
,,,,,,-0.024239722,0.024239722,,,,
,,,,,,-0.024116389,0.024116389,,,,
,,,,,,-0.024070833,0.024070833,,,,
,,,,,,-0.023870278,0.023870278,,,,
,,,,,,-0.023794167,0.023794167,,,,
,,,,,,-0.023723611,0.023723611,,,,
,,,,,,-0.023549722,0.023549722,,,,
,,,,,,-0.023240833,0.023240833,,,,
,,,,,,-0.022613889,0.022613889,,,,
,,,,,,-0.022503889,0.022503889,,,,
,,,,,,-0.021921111,0.021921111,,,,
,,,,,,-0.021821944,0.021821944,,,,
,,,,,,-0.021808333,0.021808333,,,,
,,,,,,-0.021751944,0.021751944,,,,
,,,,,,-0.021214444,0.021214444,,,,
,,,,,,-0.021012778,0.021012778,,,,
,,,,,,-0.020854722,0.020854722,,,,
,,,,,,-0.020651389,0.020651389,,,,
,,,,,,-0.019983333,0.019983333,,,,
,,,,,,-0.019965,0.019965,,,,
,,,,,,-0.019886667,0.019886667,,,,
,,,,,,-0.019874444,0.019874444,,,,
,,,,,,-0.019849167,0.019849167,,,,
,,,,,,-0.0195775,0.0195775,,,,
,,,,,,-0.019573611,0.019573611,,,,
,,,,,,-0.019391111,0.019391111,,,,
,,,,,,-0.019354444,0.019354444,,,,
,,,,,,-0.019245833,0.019245833,,,,
,,,,,,-0.019136667,0.019136667,,,,
,,,,,,-0.018940556,0.018940556,,,,
,,,,,,-0.018872222,0.018872222,,,,
,,,,,,-0.018720556,0.018720556,,,,
,,,,,,-0.018690833,0.018690833,,,,
,,,,,,-0.018629167,0.018629167,,,,
,,,,,,-0.018531667,0.018531667,,,,
,,,,,,-0.018514722,0.018514722,,,,
,,,,,,-0.018447222,0.018447222,,,,
,,,,,,-0.018396111,0.018396111,,,,
,,,,,,-0.018165278,0.018165278,,,,
,,,,,,-0.018151667,0.018151667,,,,
,,,,,,-0.018113056,0.018113056,,,,
,,,,,,-0.018106667,0.018106667,,,,
,,,,,,-0.01796,0.01796,,,,
,,,,,,-0.01789,0.01789,,,,
,,,,,,-0.017864444,0.017864444,,,,
,,,,,,-0.017719722,0.017719722,,,,
,,,,,,-0.017662222,0.017662222,,,,
,,,,,,-0.0176125,0.0176125,,,,
,,,,,,-0.017591944,0.017591944,,,,
,,,,,,-0.017493056,0.017493056,,,,
,,,,,,-0.01746,0.01746,,,,
,,,,,,-0.0172225,0.0172225,,,,
,,,,,,-0.017116667,0.017116667,,,,
,,,,,,-0.017076111,0.017076111,,,,
,,,,,,-0.017,0.017,,,,
,,,,,,-0.016861389,0.016861389,,,,
,,,,,,-0.016793056,0.016793056,,,,
,,,,,,-0.016764167,0.016764167,,,,
,,,,,,-0.016688611,0.016688611,,,,
,,,,,,-0.016606389,0.016606389,,,,
